 11 30 2018  5  8 15 20 25 26 47 22 
 11 30 2018  5  8 15 20 25 26 47 22 
 11 30 2018  5  8 15 20 25 26 47 22 
 11 30 2018  5  8 15 20 25 26 47 22 
 11 30 2018  5  8 15 20 25 26 47 22 
 11 30 2018  5  8 15 20 25 26 47 22 
 11 30 2018  5  8 15 20 25 26 47 22 
 12  7 2018  2  9 15 23 26 30 41 13 
 12 14 2018  6  7 11 21 23 27 41 13 
 12 21 2018  5 13 14 16 17 29 49 18 
